Market Prices (INR),Market Demand (tons),Market Supply (tons),Storage Cost (per ton),Transport Cost (per km),Storage Duration (months),Market Trends,Sowing Date (Month),Harvest Date (Month),Weather Condition (Month),Historical Yield Data (tons),District,Year,Intentional Storage (Yes/No),Crop Quality Rating,Government Policies,Consumer Preference,Crop Rotation,Crop Name,Price Spike,Weather Change (Yes/No),Yield Predicted by Farmer,Actual Harvested Yield,Actual Distributed Yield,Crop Type,Detailed Analysis
2898.271687,843,984,7.720738429,4.515683482,12,0,6,12,1,1310.643534,10,2005,1,4,0,2,0,2,0,1,1478.333747,864.9531967,1286.519331,0,0
2070.256542,1645,530,14.92361618,3.558982434,1,2,12,2,0,466.906603,10,2005,1,7,0,1,0,3,0,0,584.7235936,1514.101597,881.0291698,0,0
1649.305354,1167,1150,9.953365371,4.233779343,3,2,4,9,1,641.5095261,10,2005,1,1,0,2,1,2,0,0,931.2988685,863.0795553,1176.977106,0,0
1935.509468,1425,1033,13.09497981,1.763123737,7,1,12,5,0,233.9621944,10,2005,1,10,1,0,1,4,0,1,1327.805368,1596.256907,1437.762291,0,0
1163.588174,851,1242,8.797299135,4.953024088,11,1,2,3,0,709.1793064,10,2005,1,5,0,2,0,0,1,0,1228.947477,933.5223473,664.1868033,0,0
1138.903278,712,1149,13.84325159,3.429726991,5,0,3,3,1,1549.758525,10,2005,1,2,0,2,0,2,1,0,1287.844245,1073.044283,1293.20301,0,0
2717.344435,1166,704,8.652969181,3.933454489,11,1,8,6,2,1445.82706,10,2005,1,7,2,1,0,2,1,1,577.8129283,1563.564007,1337.313695,0,0
2895.96049,788,547,5.037690458,2.10320784,3,2,11,7,2,657.4428012,10,2005,1,6,1,2,0,3,0,1,713.2426964,1566.668321,1755.320361,0,0
1385.052035,1568,1585,14.66747336,3.536326173,7,0,3,12,1,902.831692,10,2005,1,4,1,2,0,3,1,1,969.4791499,1783.801365,1026.590603,0,0
2295.480959,846,1002,8.770599129,1.497580255,4,0,5,3,0,574.5223895,10,2005,0,2,2,1,1,4,1,0,1257.059497,977.5205298,1634.673724,0,1
1679.576612,553,1715,12.43603302,2.04498211,11,1,1,11,2,1338.687138,10,2005,1,8,0,1,1,0,1,0,1821.356662,522.7352121,638.4900638,0,0
2959.134032,540,845,14.89822676,2.965793142,6,1,2,5,1,496.095975,10,2005,1,9,0,2,2,0,0,1,748.754352,1650.007275,454.916721,0,0
2345.88475,1712,1368,14.54546091,1.43717492,3,0,11,5,2,1231.302897,10,2005,1,5,2,2,0,1,0,0,1471.43399,1569.728704,1451.298361,0,0
1101.227372,849,1940,13.36951946,1.527919175,4,2,4,5,0,507.305504,10,2005,0,8,2,2,0,4,0,1,1598.648705,1261.236081,606.3859106,0,1
1645.995028,1468,545,6.670854803,3.356117413,9,1,10,12,2,1115.493269,10,2005,1,3,0,0,1,0,0,1,1115.618084,1543.629313,1777.013114,0,0
1255.494813,1606,1328,6.926932117,3.499313367,6,2,2,8,0,325.1521533,10,2005,1,9,1,2,0,0,0,1,1410.506878,1522.137452,420.9804697,0,0
2871.212677,1226,1464,11.58309811,4.155275758,9,1,4,6,1,1930.300543,10,2005,1,9,2,2,0,0,1,1,886.272334,1211.138266,1298.737775,0,0
2184.504803,1177,897,11.48224684,3.418578439,1,0,1,2,2,1183.383767,10,2005,1,5,0,0,0,0,1,1,825.0066412,1754.792816,625.7215502,0,0
2540.999674,1327,1803,13.16765766,2.191869861,5,2,2,8,0,1873.120753,10,2005,0,6,0,2,2,3,1,1,655.4943538,1695.965549,762.3776317,0,1
2425.429498,1719,1348,11.06141107,3.406167453,1,2,6,1,0,1814.104553,10,2005,0,5,2,1,0,0,1,0,1119.786129,1014.893612,1756.523778,0,1
2213.389875,1213,1641,12.66217105,4.15701192,7,2,3,3,2,734.863217,10,2005,1,7,0,2,1,0,1,1,905.0896335,1096.844097,553.5671831,0,0
2086.273777,1009,1597,11.90076072,1.669108983,11,1,10,12,2,598.1784273,10,2005,1,2,1,1,0,2,0,0,1165.648157,448.2555722,534.5028828,0,0
1066.511207,1720,552,11.81947188,3.344825752,1,2,6,3,1,881.1751119,10,2005,1,2,0,0,0,4,1,0,554.0169986,1735.140545,1070.998356,0,0
1952.154938,1256,1367,5.223699123,3.345508692,10,0,5,7,2,1668.974881,10,2005,1,3,0,0,1,4,1,1,620.2771198,535.1906675,808.7072609,0,0
1173.685318,1721,1610,14.91483287,2.357560833,1,0,1,4,2,812.2937675,10,2005,1,3,2,0,1,4,1,0,1885.652929,1525.322912,1187.112574,0,0
1547.012433,1048,1082,14.93895095,3.176806021,7,0,6,1,1,916.6603761,10,2005,1,8,1,0,1,3,1,1,828.098377,1538.331817,1257.38438,0,0
2257.495872,1841,1979,7.158624056,2.480665876,2,0,11,2,0,1100.062181,10,2005,0,8,0,2,1,4,1,1,1425.621723,1663.275923,844.7928972,0,1
1237.548714,2000,1784,13.0407271,4.99297721,8,1,1,9,1,788.2180051,10,2005,1,10,1,0,2,4,0,0,1624.975485,989.4780923,653.7629899,0,0
1393.916765,1529,912,11.26066401,4.468724379,5,1,5,7,1,799.1064092,10,2005,1,3,0,1,1,4,0,0,833.7340578,1434.293449,937.0367425,0,0
1295.344815,1222,905,12.79283261,4.990786094,12,0,4,7,0,550.8333414,10,2005,1,3,2,2,2,1,0,1,1970.065625,1199.747904,511.5837972,0,0
1294.229418,1554,596,12.84219772,2.206599682,9,2,10,11,1,855.636438,10,2005,1,3,2,1,1,4,1,1,568.8797604,1644.647225,677.540917,0,0
1342.252183,1346,963,9.85749851,2.946699068,6,2,11,8,1,839.4723913,10,2005,1,2,0,0,2,4,1,0,879.0446359,727.0759233,799.5510379,0,0
1782.707755,984,1557,6.483234768,1.895717237,2,0,11,4,2,894.1144255,10,2005,1,1,0,1,2,4,0,0,1403.587785,1397.682097,568.5730894,0,0
1290.405539,1134,1610,14.07427129,4.938799065,3,0,10,3,1,969.8563603,10,2005,1,4,2,2,1,2,1,1,1472.800352,1320.940329,1287.448084,0,0
2300.902334,1280,548,14.50078637,3.358067725,9,0,10,11,1,224.4950057,10,2005,1,2,0,0,2,1,0,1,1656.432185,1277.285606,969.1792074,0,0
2580.585149,1164,1600,8.671920169,2.049950063,3,0,9,10,0,1268.500886,10,2005,1,10,0,2,0,0,0,0,1969.166316,406.5618435,668.0574704,0,0
1747.873513,582,1385,7.464748195,3.224462058,10,2,1,2,0,645.9791138,10,2005,1,1,0,1,2,4,0,0,1131.698589,1236.069447,1035.412327,0,0
1867.83596,833,1014,14.27644491,4.339604081,5,2,3,6,1,1773.690494,10,2005,1,6,0,2,2,1,0,0,554.4547616,1402.706176,1729.084779,0,0
2959.504441,516,614,8.442813599,3.078441946,10,2,4,4,1,277.6331025,10,2005,1,2,1,2,2,1,0,0,1255.698261,1657.392789,454.5290081,0,0
1211.276591,1052,1845,11.69611107,1.953176327,11,1,6,1,2,726.5027435,10,2005,1,2,2,2,0,2,0,1,1936.163632,1023.404439,1208.015498,0,0
1296.698132,1061,1884,9.549813485,2.1664493,9,1,5,5,0,1078.773203,10,2005,1,5,0,0,2,1,1,0,1209.212845,854.8528673,590.0571566,0,0
2463.96894,798,1604,10.41190072,1.68285638,5,0,7,12,1,970.1119353,10,2005,1,10,2,1,0,1,1,1,841.9944736,649.767389,471.3884898,0,0
1315.153867,1066,1730,6.638237818,4.430825618,10,0,8,1,0,1140.161368,10,2005,1,9,1,2,2,3,1,1,1478.767602,1078.421267,945.0343411,0,0
1648.136035,1386,1889,6.455239298,3.546083967,12,2,2,11,1,1493.207419,11,2005,1,5,2,0,0,0,1,0,1709.709223,591.4218922,1677.866429,0,0
2935.102912,1510,1220,10.47537396,3.536786567,1,2,8,12,2,1119.555538,11,2005,1,1,0,1,2,0,1,1,1275.043361,1236.885374,804.537467,0,0
1707.496913,1394,1693,11.03290059,3.038389979,1,0,7,1,0,1284.488787,11,2005,1,10,2,0,2,1,0,1,1215.241235,1789.079432,658.947107,0,0
2036.79041,1988,707,6.651636239,1.938206279,6,0,2,6,0,651.2051915,11,2005,0,8,2,2,2,0,1,1,1934.614143,1132.97885,920.808686,0,1
1847.49273,696,693,5.309600881,1.162324766,12,0,1,6,0,822.4243302,11,2005,1,9,0,2,2,4,1,0,1425.633428,863.264967,822.2574312,0,0
2907.317586,1488,1764,5.140811606,4.274831592,12,0,7,7,2,255.4600614,11,2005,1,5,0,1,0,0,0,0,1769.587963,1362.4367,1302.314254,0,0
2078.31891,1810,696,12.73056915,1.835160455,10,0,9,1,0,635.8625804,11,2005,1,10,2,1,0,4,0,0,1736.051932,1308.498321,1719.137583,0,0
2275.216936,860,523,7.793355675,3.229345322,11,2,5,9,1,1902.642928,11,2005,1,3,0,1,1,1,0,1,899.0462618,547.6880265,738.7309287,0,0
2438.98406,596,1948,12.13815916,1.372743716,11,1,8,4,2,1583.35231,11,2005,1,9,0,0,2,4,1,0,1722.155145,1735.962211,1346.039272,0,0
2940.3628,724,1856,8.327573761,4.541710449,2,0,11,4,0,480.8401814,11,2005,0,2,2,1,1,1,1,1,591.1828043,925.1834,489.1143573,0,1
2536.06278,1956,1042,13.32836587,3.683892641,1,1,6,9,0,1141.065903,11,2005,1,8,2,0,0,1,1,1,1080.684905,1335.989197,630.7302768,0,0
2886.346406,1680,1209,8.459911905,2.949018182,11,0,12,4,1,1895.99238,11,2005,1,10,1,2,0,0,0,0,1168.068191,983.2216989,585.5567942,0,0
1118.805365,698,835,14.5994381,1.713991543,8,2,3,3,2,656.2062953,11,2005,1,8,1,1,1,2,0,1,852.1397054,1075.289703,1398.164735,0,0
2091.213183,1714,1438,10.34870753,1.797706311,11,0,1,2,1,197.0228857,11,2005,1,9,2,0,0,1,1,0,849.1223667,1051.538078,1122.771961,0,0
2683.478588,1728,1962,6.139855935,3.888833415,5,0,11,11,0,661.0794367,11,2005,0,4,0,2,1,0,0,0,530.1620232,1027.8421,1646.760754,0,1
1894.092482,1398,1187,8.283259715,1.184969922,11,0,5,9,2,1260.671887,11,2005,1,10,0,2,0,4,0,1,1340.436294,832.2578639,1481.408898,0,0
2514.238257,881,1981,7.791785731,1.893758476,6,2,7,1,1,328.1772218,11,2005,1,1,2,2,1,3,1,1,1292.955995,451.0317354,1323.127492,0,0
2843.294652,1202,1109,13.05049171,2.274542973,6,2,11,11,2,1920.93543,11,2005,1,9,0,0,1,3,0,1,1053.89088,670.2592914,842.5393605,0,0
2511.332615,598,1400,13.22035098,2.741651126,2,1,11,3,2,663.5471956,11,2005,1,9,1,1,2,1,0,0,1393.660141,408.0222457,1510.808319,0,0
1149.621662,1721,1129,5.952946515,2.048235157,6,1,4,10,1,860.1333435,11,2005,1,5,0,0,2,0,0,1,1956.20011,1727.830106,1327.838089,0,0
2849.821112,603,1324,10.7551727,3.457667914,6,0,11,11,0,803.257531,11,2005,1,4,0,1,2,4,1,1,890.4605876,543.7635665,721.9728377,0,0
1983.29265,1758,1425,9.311965286,4.168804549,12,2,4,10,0,1651.699109,11,2005,1,8,2,2,0,3,0,0,1176.203847,1406.818324,1291.362002,0,0
1750.780997,1177,1256,10.7323493,4.723785393,3,2,12,2,1,157.5804743,11,2005,1,9,2,1,1,4,1,1,1819.097021,866.4917665,1286.851985,0,0
1450.786714,1886,880,7.832868005,4.561363256,4,0,3,8,2,1184.759295,11,2005,1,8,1,0,0,3,1,0,1701.095058,788.9294168,478.7519436,0,0
1940.799642,985,734,10.46262735,2.230669741,11,1,1,11,0,366.7869271,11,2005,1,9,1,1,2,0,1,1,658.7820528,1746.324578,1436.679442,0,0
1709.063831,1557,1415,12.54527126,2.241399226,2,1,10,2,0,1582.31027,11,2005,0,2,0,2,2,4,0,1,1064.780757,1707.444345,1024.411422,0,1
1600.58613,1589,1745,13.64138796,3.819475876,3,1,7,7,0,382.370786,11,2005,0,10,0,1,0,1,1,1,1029.104998,1123.460299,1798.403209,0,1
1070.090795,1463,1274,6.534661855,1.33118537,11,0,1,6,2,304.9982436,11,2005,1,1,0,0,2,1,0,0,1508.367603,1276.851135,1208.315912,0,0
2840.980043,1507,1612,6.230697889,4.331178448,1,0,9,4,1,1140.318665,11,2005,1,9,0,0,0,4,1,1,565.9511292,823.0806929,1214.809083,0,0
2278.47626,809,1391,14.60544518,4.784661993,12,0,10,5,0,1590.346081,11,2005,0,6,1,1,2,1,0,0,994.5427579,881.324499,1400.87965,0,1
2870.640121,1770,1326,5.458743847,3.806933269,4,1,4,3,1,1512.012196,11,2005,1,4,2,1,0,4,0,0,1085.299349,1100.640149,640.4768691,0,0
2565.240341,1488,1448,9.472119336,3.096635787,12,1,3,6,1,1347.260357,11,2005,1,6,0,1,2,2,1,1,1162.234874,1268.433427,1228.81718,0,0
2830.461241,1967,1059,8.291248042,3.137089236,4,2,9,5,0,1153.190954,11,2005,1,3,2,2,1,3,1,0,1341.235136,1325.679931,1788.934725,0,0
2470.831594,678,1925,14.75571545,1.14187566,3,2,7,1,2,533.2529403,11,2005,1,9,0,2,1,1,0,1,1779.7373,476.8377576,1797.460589,0,0
1667.086297,1079,746,9.036093466,4.592212709,9,0,7,2,0,1597.621836,11,2005,1,8,2,1,1,4,1,0,765.4248211,1135.902085,1155.252306,0,0
2166.835069,1447,1750,14.25700219,1.079385146,3,0,6,4,1,552.7946299,11,2005,1,3,0,2,2,4,0,0,1112.412919,749.758268,1452.715846,0,0
1564.832481,1007,1401,14.48265256,1.148002482,6,1,7,10,0,499.003048,11,2005,0,9,2,0,1,1,1,0,1122.644472,759.1467429,994.3459366,0,1
2499.705097,1163,1746,8.160592262,4.705248856,5,1,6,10,2,498.9499242,11,2005,1,5,1,1,2,0,1,0,1258.804809,1679.219434,1452.766179,0,0
2964.87274,1365,947,11.93370915,1.856985321,10,0,6,4,2,1386.703878,11,2005,1,7,1,2,0,2,1,1,791.4852099,1169.822272,437.2510317,0,0
2384.737818,1977,1728,9.394252805,2.831148128,9,1,10,1,0,1674.641069,11,2005,1,9,2,1,2,1,1,1,840.2141906,1566.509026,1584.157385,0,0
2690.85568,1309,595,7.1879992,4.753592306,9,0,2,6,1,1603.56911,11,2005,1,6,2,0,1,1,1,0,1848.179559,445.0557494,1304.999389,0,0
2837.772049,1571,1312,14.31658405,3.702041863,12,2,8,9,2,137.4751673,11,2005,1,9,1,1,1,4,0,1,665.679302,715.0688834,1488.5842,0,0
2432.678027,734,572,6.435770121,4.190577203,1,0,7,3,1,1697.420367,11,2005,1,3,1,2,1,2,1,1,1588.582223,1333.194683,1062.338009,0,0
2310.659119,602,1303,14.76068504,3.272612098,3,0,2,3,2,979.7092448,11,2005,1,1,1,0,0,2,0,1,1463.570906,512.5088181,540.1602943,0,0
1531.739736,1100,1177,7.359244707,4.264293787,10,2,12,8,2,776.0851505,11,2005,1,5,0,1,2,3,1,0,1037.741659,1270.987453,1601.303572,0,0
1039.515064,1781,1632,12.24254429,2.253862302,11,1,4,12,1,709.1682938,11,2005,1,3,2,1,2,0,1,0,1178.078499,1788.070859,1357.907162,0,0
1094.869394,1448,1176,6.820729668,4.187719953,10,0,3,6,2,925.5469821,11,2005,1,4,1,0,0,2,0,1,1175.875588,879.6721405,872.9189193,0,0
2798.369461,1533,1451,13.21642371,4.346050089,3,2,6,2,0,1252.320074,11,2005,1,5,1,1,1,4,0,0,744.5783915,715.1443507,1685.846621,0,0
2661.899006,757,643,14.62928706,1.708771063,1,1,4,7,1,1649.667735,11,2005,1,7,0,1,2,4,1,0,1557.848503,981.9190682,1379.729768,0,0
1607.336195,1020,1264,6.180826218,1.672131817,12,0,11,10,2,137.1659268,11,2005,1,7,2,0,1,2,0,1,531.2797514,749.1829286,850.4638903,0,0
1307.890461,769,990,14.64015199,2.617756505,1,2,11,7,1,1483.57205,11,2005,1,9,0,0,0,2,1,0,823.6127973,1582.178288,1719.203454,0,0
2731.335386,1354,1095,6.660510883,3.167468292,3,0,6,10,1,1716.15637,11,2005,1,5,2,0,2,4,1,0,1356.234179,1202.828123,591.5356101,0,0
1588.491638,1927,1560,6.766587985,2.688262431,8,0,10,12,2,359.0389474,11,2005,1,6,1,0,1,3,1,0,1216.351849,1299.844872,426.3929395,0,0
2215.108408,1021,1888,13.08389488,3.03425791,11,2,9,5,0,1312.940556,11,2005,0,7,2,1,0,4,0,1,1865.136329,661.985847,1007.794927,0,1
2906.06301,1682,554,12.03346735,2.859733876,1,2,9,6,2,602.5359903,11,2005,1,6,1,0,2,2,0,1,1241.753131,1559.791309,1024.397758,0,0
1215.313128,1190,1777,10.18070585,2.872159826,9,2,8,3,2,1447.082554,11,2005,1,5,1,0,2,0,1,0,1321.815193,1455.661384,1687.566865,0,0
2656.179396,1402,667,11.9087431,3.922842948,8,2,3,6,1,198.5576091,11,2005,1,1,1,1,0,0,0,0,1778.718499,1390.037558,1156.089605,0,0
1477.440668,1138,1352,12.58003107,2.060190696,6,2,6,1,2,1040.996136,11,2005,1,4,1,0,1,1,0,1,691.9576673,1447.486926,1735.552918,0,0
2740.237176,536,1169,6.780400104,1.49280084,8,1,11,6,0,1167.943085,11,2005,1,10,1,1,1,0,0,1,1304.95037,1047.747112,1693.967872,0,0
1236.281833,1876,1267,12.55115782,2.633335371,12,1,4,6,2,1284.158594,11,2005,1,1,1,2,1,2,1,0,1793.823655,1187.48398,1623.942422,0,0
2046.457639,621,825,6.019376793,2.920427245,12,2,9,2,0,564.6008407,11,2005,1,8,1,0,2,4,0,1,1491.5616,583.4919099,1390.608386,0,0
2453.717436,1777,1472,13.88375549,4.878995572,2,1,2,6,0,1186.8502,11,2005,1,1,0,2,1,4,0,1,714.1247938,1597.278971,1395.781285,0,0
2403.9617,1412,1622,8.049918183,1.432361536,4,1,6,1,1,1102.219957,11,2005,1,8,0,1,0,3,0,0,1030.27483,731.7850423,1573.69455,0,0
2321.059452,1591,1378,9.074981803,3.024746545,5,1,11,5,0,1960.810368,11,2005,0,7,0,2,0,4,0,0,1876.434618,679.1223521,1276.77155,0,1
2320.879499,558,624,10.79101979,2.31117853,7,1,7,10,0,993.6738319,11,2005,1,9,1,0,0,2,1,0,525.4758248,1032.017421,975.7239616,0,0
2589.594697,639,1486,12.58058105,2.062207009,11,0,4,6,0,1455.829569,11,2005,0,8,1,0,1,1,1,0,621.0720496,1301.714615,820.4476937,0,1
2618.33737,1735,1721,10.82351756,2.890085405,11,2,11,11,1,1814.394865,11,2005,1,2,2,2,0,0,0,0,1890.96555,569.3434665,665.0579217,0,0
2459.568563,1604,592,10.01717671,1.912432585,10,2,2,8,1,1184.477595,11,2005,1,5,0,0,1,0,1,1,1306.863026,917.9667648,1723.085874,0,0
1438.641056,770,698,5.822876123,2.925013286,11,2,1,11,0,466.4584727,11,2005,0,8,2,0,2,1,1,0,744.0533118,1622.518384,1058.776799,0,1
1467.828164,671,1475,11.39701068,4.270470414,1,1,7,7,2,1485.130563,11,2005,1,8,2,2,2,3,0,1,1547.846316,1605.447252,1172.528718,0,0
2532.900442,887,1482,10.59532202,4.885967887,8,0,11,11,1,1660.030022,11,2005,1,3,2,0,0,3,1,0,1312.749534,1067.552015,1536.664712,0,0
1602.478809,1599,1338,9.783101693,4.232729126,11,2,8,2,0,261.8742176,11,2005,0,8,1,1,2,1,1,0,1334.366139,692.2015499,1414.194998,0,1
1791.297265,1894,1062,13.96600745,2.730246055,9,0,9,12,0,1028.720299,11,2005,0,5,0,2,2,0,1,0,1738.111705,748.4647452,1623.305205,0,1
2974.31408,799,1427,9.565027272,2.467971297,10,2,4,2,1,158.7055147,11,2005,1,4,2,0,1,4,0,0,944.5677823,492.6885986,1391.281615,0,0
2623.979668,1613,650,11.55258678,1.12841443,4,0,7,1,0,460.2515269,11,2005,1,4,0,2,2,3,1,0,819.5992137,1150.029957,631.4040827,0,0
2222.110862,1051,508,7.838651983,4.986154378,3,1,12,2,2,1859.01592,11,2005,1,10,0,0,1,4,0,0,799.85586,698.0279496,417.7590743,0,0
1629.035408,1864,1876,12.99316629,3.51169099,1,1,12,3,0,569.3947913,11,2005,1,9,1,1,0,0,0,0,913.3308772,1633.797994,1117.720857,0,0
2937.844777,1659,520,12.28639462,4.915239226,10,1,11,5,2,1163.539754,11,2005,1,2,1,0,2,0,1,1,1157.044922,949.630883,709.7613494,0,0
2802.170034,512,1425,7.233426353,4.345770871,12,2,10,3,2,541.0413581,11,2005,1,8,1,0,2,3,1,0,1755.60138,1678.226373,831.192281,0,0
1022.800672,1062,570,9.499298128,2.206263791,7,2,11,3,2,111.4701629,11,2005,1,7,0,2,0,3,1,1,1021.148743,1025.815837,1476.787608,0,0
1158.419233,639,626,12.30329424,4.32579445,9,1,8,3,1,1912.961255,11,2005,1,1,1,0,1,1,1,0,728.4598582,1470.988378,705.6865026,0,0
1003.531532,671,1439,12.0489964,2.068031315,6,1,12,1,0,1418.948515,11,2005,1,7,2,2,2,1,1,0,1145.118341,714.5445772,620.3943047,0,0
2016.329113,1897,1418,8.237056244,4.170577534,10,1,2,6,1,211.0717229,11,2005,1,9,2,1,0,3,0,1,1038.902701,1014.308792,633.873455,0,0
1912.516543,700,938,10.97696439,2.466816894,4,0,12,5,2,1744.799361,11,2005,1,4,1,2,0,2,1,0,1888.336502,1196.913957,637.793523,0,0
1632.440257,1188,1022,7.367282742,3.623907092,11,2,7,4,1,1474.223477,11,2005,1,8,1,2,1,1,0,1,930.6291642,1187.14908,521.9469055,0,0
1371.972058,1981,1796,14.10709381,2.817334797,2,2,1,10,1,727.2253896,11,2005,1,2,2,0,0,1,0,0,837.1801268,1612.659582,567.5453444,0,0
2344.418214,1118,876,14.38253272,2.766216493,4,1,6,11,0,823.4150593,11,2005,0,2,2,2,0,3,1,1,897.9024837,1709.112948,1592.877383,0,1
1246.208337,693,1635,5.273175595,4.701413019,6,1,5,10,2,1164.860749,11,2005,1,10,2,2,1,0,0,1,1311.159979,970.1919992,1476.217946,0,0
1136.021229,1486,1810,13.84045763,1.549510922,2,2,8,3,2,1028.816216,11,2005,1,2,1,1,0,1,0,0,1743.247,482.3757395,1591.002568,0,0
2392.658087,1080,1585,13.8101669,3.821567239,11,0,7,1,1,1450.646078,11,2005,1,2,0,2,1,0,0,1,1003.675162,1289.694892,401.5676335,0,0
1318.826404,1318,1507,10.7973898,4.95090362,10,2,6,9,0,1084.942665,11,2005,1,7,2,2,1,3,0,0,925.1174045,490.7393838,1084.675031,0,0
1356.503908,1622,1666,10.92858122,3.217231733,8,1,1,9,2,1878.709323,11,2005,1,10,2,0,0,1,0,1,1325.657682,777.4094812,1400.860239,0,0
2539.13516,1790,659,6.638940505,3.483833158,1,0,1,2,0,1218.208271,11,2005,1,6,2,1,0,2,1,0,1459.486093,561.4791248,692.0699176,0,0
1023.600214,1048,605,12.45962277,3.397165878,12,2,2,10,1,848.0841229,11,2005,1,4,0,1,0,1,1,0,1328.956737,1368.291713,496.9267261,0,0
2742.334457,1988,1989,12.22677125,4.071162449,11,1,7,6,2,1368.652885,11,2005,1,3,2,1,0,1,1,0,652.132458,851.4063535,675.9963272,0,0
2489.536469,1884,1290,6.136586456,4.322763306,9,0,2,4,0,159.9725072,11,2005,0,7,2,0,2,4,1,1,1961.910149,516.068441,811.541516,0,1
1652.494332,1869,1815,12.64412258,1.710073853,7,1,6,2,2,133.415974,11,2005,1,10,2,1,2,1,1,1,1734.168021,852.8061994,1061.473363,0,0
2283.062342,722,882,10.8706385,1.286907728,11,0,3,12,2,114.3990692,11,2005,1,5,0,2,1,2,0,0,1730.720276,576.2569723,1168.167758,0,0
2614.930725,1723,1836,5.845225176,1.810452292,11,2,10,3,1,1521.26611,11,2005,1,9,2,1,2,1,1,0,1233.481376,951.6963242,1382.401414,0,0
1521.291178,553,1055,6.035009021,3.361520159,8,0,4,4,1,1783.072158,11,2005,1,2,2,1,0,3,1,0,658.2210774,439.2619883,1135.792186,0,0
1707.802269,1346,1637,6.447106688,4.227613269,12,1,10,1,2,1796.978455,11,2005,1,2,0,0,0,2,1,1,1188.000545,1188.819579,1466.556101,0,0
2595.321329,1969,1838,13.03196383,3.923030785,1,0,2,6,1,288.1087844,11,2005,1,7,1,0,0,1,1,1,1082.320126,821.4830089,434.9298234,0,0
1426.6067,1058,825,11.04036304,4.093734144,4,2,3,10,1,524.9797604,11,2005,1,7,0,2,1,1,0,1,654.1162906,1566.603167,1118.275075,0,0
1644.898169,628,1302,8.053454145,2.344655212,5,1,5,1,0,772.4650964,11,2005,0,10,0,1,1,4,1,1,875.2407346,669.037716,918.602837,0,1
1420.54908,904,1273,9.548987175,3.585353651,2,2,9,4,1,353.7501619,11,2005,1,5,0,0,1,3,1,1,932.9022599,446.228835,828.0869372,0,0
1078.262514,1858,651,13.0960141,3.681710241,2,0,12,12,1,199.5717256,11,2005,1,2,1,2,0,1,0,1,1682.694491,623.0353254,1617.222813,0,0
1037.990324,714,1941,9.522888716,4.530197049,4,0,12,4,2,1415.280243,11,2005,1,6,2,0,1,0,1,1,824.7875641,846.7817586,1422.01427,0,0
1792.82392,1540,662,14.43987872,3.161390542,11,1,6,10,1,1921.22442,11,2005,1,7,0,1,0,0,1,1,681.3180825,1664.966026,550.4785669,0,0
2233.608836,1515,1947,13.03462491,3.302983617,12,2,8,8,0,1409.479478,11,2005,0,4,0,2,1,1,0,1,907.0507171,827.6562604,475.8142512,0,1
1720.05787,1150,1769,14.61873015,1.414009828,11,1,3,4,0,1159.482053,11,2005,1,6,0,1,1,1,1,1,1103.419884,1068.067314,757.4071257,0,0
2524.663624,580,1576,11.51843032,4.729554533,6,1,4,3,0,1069.126369,11,2005,1,1,2,1,0,3,0,1,1103.938292,629.8790634,1745.721067,0,0
2843.256596,677,730,5.822216579,4.391868603,2,2,1,1,0,298.1842396,11,2005,0,6,2,0,0,2,1,0,1427.634351,1679.478636,1038.203759,0,1
1781.940572,1106,1855,8.399267403,2.562543274,1,0,7,3,0,1823.123502,11,2005,0,8,1,2,0,1,0,1,1618.835171,1724.541112,657.8161266,0,1
2993.826958,1613,1802,13.66204002,1.484744911,5,2,8,5,2,1525.938825,11,2005,1,4,0,2,2,0,0,0,602.9238445,543.3319657,1558.301358,0,0
1719.983147,1796,1841,12.66573653,2.542105475,12,0,3,9,2,429.605815,11,2005,1,1,1,0,0,1,1,1,1404.796929,1487.535153,1361.0194,0,0
1240.33604,1608,1086,5.525037806,3.244809062,2,0,9,9,2,641.2089306,11,2005,1,7,1,0,1,1,0,0,1489.863357,673.6672888,528.3063468,0,0
1748.863256,1545,986,11.69730683,3.020459399,5,2,11,1,1,1766.896226,11,2005,1,2,1,1,2,0,1,0,542.6251396,1165.266941,1340.624658,0,0
2197.515742,501,1882,8.25972219,4.326787489,2,0,3,4,2,1294.057137,11,2005,1,4,0,1,2,3,1,0,601.548096,1487.885365,1495.544625,0,0
2487.90821,870,754,10.65333919,4.955805844,3,0,12,4,0,1068.530017,11,2005,0,9,2,2,1,1,1,1,899.4713455,1318.328433,1460.798738,0,1
2045.269802,1363,1431,12.2267538,1.122396367,3,2,7,1,0,132.8130079,11,2005,0,3,0,2,0,0,1,1,1434.503816,1510.938084,1632.112513,0,1
2131.563955,1211,980,14.19355252,1.36515728,11,2,1,3,0,747.8659262,11,2005,0,6,1,0,2,2,1,0,885.1369985,899.6760789,1396.005999,0,1
2620.532568,646,1851,6.197530902,1.367428158,1,1,9,2,0,918.8614458,11,2005,0,8,2,1,0,1,0,0,1706.647028,1348.924463,565.3486908,0,1
1374.16423,880,1962,12.23882649,2.264919779,11,2,6,5,2,174.0877493,11,2005,1,5,1,2,1,4,1,0,544.1302088,1334.145219,1536.235658,0,0
1366.013734,524,1505,11.11526627,4.039552463,3,0,12,8,2,1646.245832,11,2005,1,4,0,0,1,2,1,0,1876.898674,1677.960663,1054.74352,0,0
